Registration,Name,Breed,Variety,Color,Sex,Birth_Date,Sire,Dam,AppNum,CHIC,Test_Date,Age(mos),Registry,Results,OFA_#,Registration_Results_Num,Sire_Results_Num,Sire_Sire,Sire_Dam,Dam_Results_Num,Dam_Sire,Dam_Dam,Sire_Sire_Results_Num,Sire_Sire_Sire,Sire_Sire_Dam,Sire_Dam_Results_Num,Sire_Dam_Sire,Sire_Dam_Dam,Dam_Sire_Results_Num,Dam_Sire_Sire,Dam_Sire_Dam,Dam_Dam_Results_Num,Dam_Dam_Sire,Dam_Dam_Dam,Sire_Sire_Sire_Results_Num,Sire_Sire_Dam_Results_Num,Sire_Dam_Sire_Results_Num,Sire_Dam_Dam_Results_Num,Dam_Sire_Sire_Results_Num,Dam_Sire_Dam_Results_Num,Dam_Dam_Sire_Results_Num,Dam_Dam_Dam_Results_Num,Registration_Parents_Results_Num,Sire_Parents_Results_Num,Dam_Parents_Results_Num,Sire_Sire_Parents_Results_Num,Sire_Dam_Parents_Results_Num,Dam_Sire_Parents_Results_Num,Dam_Dam_Parents_Results_Num
DN03424901,ACE ETOILE OF REFLECTIONS,BOUVIER DES FLANDRES,,BRINDLE,F,Mar 26 2003 ,DL74175102,DL74618102,1122821,38707.0,Nov  4 2005 ,31,HIPS,GOOD,BF-5672G31F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DN14732308,ACE'S COMMANDER IN CHIEF,BOUVIER DES FLANDRES,,GRAY,M,Apr 17 2006 ,DL74175102,DN00812001,1567278,,Mar 11 2013 ,82,HIPS,FAIR,BF-6821F82M-VPI,2.0,1.0,DL40883506,DL54464801,1.0,DL65374703,DL75052102,1.0,D938582,D504798,1.0,D622975,DL36162702,0.0,DL53754204,D894336,1.0,DL42136802,DL46251407,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,0.5,1.5,1.5,1.0,1.5
DL91292601,ACE'S DIAMOND RIO,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Sep 10 2002 ,DL74175102,DL74618102,1124865,44634.0,Sep 16 2004 ,24,HIPS,GOOD,BF-5514G24F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DL91292602,ACE'S INDELIBLE MARK,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Sep 10 2002 ,DL74175102,DL74618102,1124867,38709.0,Sep 16 2004 ,24,HIPS,GOOD,BF-5511G24M-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.5,2.0,1.5,1.5,2.0,0.5
DN34773703,ADARA ROCK N RICO FERMI DU MATIN,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Sep 12 2012 ,DN21392304,DN18243404,1562854,108435.0,Oct 15 2014 ,25,HIPS,GOOD,BF-7033G25M-VPI,1.0,1.0,DN10958707,DN10947703,0.0,DN03147401,DN07979806,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DL76979501,DL83292002,1.0,DL74175102,DL69174404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.5,1.5,1.5,1.5,2.0
DN18243406,AJ'S RUSHING WARRIOR DU MATIN,BOUVIER DES FLANDRES,,BRINDLE,M,May  5 2007 ,DN03147401,DN07979806,1311353,70581.0,Mar  9 2010 ,34,HIPS,EXCELLENT,BF-6397E34M-PI,0.0,1.0,DL76979501,DL83292002,1.0,DL74175102,DL69174404,1.0,DL52377705,DL60067201,1.0,DL40883506,DL68802301,1.0,DL40883506,DL54464801,2.0,DL41139203,DL35139106,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,2.0,1.0,1.5,1.5
DL69334103,ALPINE VANDERWOOKIE CHUBAKKA,BOUVIER DES FLANDRES,,BRINDLE,M,May 18 1997 ,DL54958505,DL49198704,761526,0.0,Nov  3 1999 ,29,HIPS,FAIR,BF-4493F29M-T,2.0,2.0,DL41139206,DL40692504,2.0,D821066,D771394,0.0,D622975,D685800,1.0,D452172,D855658,1.0,WF059111,D133820,1.0,D180556,D390271,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.5,1.5,2.0,2.0,1.5,3.0
DN29164408,ALWAYS BLUE ATLAS CEDAR,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Sep 13 2010 ,DL91118702,DN15635706,1539662,,Sep 15 2012 ,24,HIPS,EXCELLENT,BF-6752E24M-VPI,0.0,1.0,DL62604705,DL73931702,1.0,DL80627010,DN08069101,1.0,DL53754204,DL36866901,1.0,DL62190002,DL52131108,1.0,D994708,DL59292701,1.0,DL90641202,DL73931702,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5
DN29164407,ALWAYS FLAMING RED AZALEA,BOUVIER DES FLANDRES,,BLACK,F,Sep 13 2010 ,DL91118702,DN15635706,1520705,,Apr  1 2013 ,30,HIPS,GOOD,BF-6830G30F-VPI,1.0,1.0,DL62604705,DL73931702,1.0,DL80627010,DN08069101,1.0,DL53754204,DL36866901,1.0,DL62190002,DL52131108,1.0,D994708,DL59292701,1.0,DL90641202,DL73931702,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5
DN29164404,ALWAYS FLOWERING CALLA LILY,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Sep 13 2010 ,DL91118702,DN15635706,1520707,88897.0,Apr  1 2013 ,30,HIPS,GOOD,BF-6827G30F-VPI,1.0,1.0,DL62604705,DL73931702,1.0,DL80627010,DN08069101,1.0,DL53754204,DL36866901,1.0,DL62190002,DL52131108,1.0,D994708,DL59292701,1.0,DL90641202,DL73931702,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5
DN08069101,ALWAYS LAVENDER SANTOLINA,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 15 2004 ,DL90641202,DL73931702,1209630,38851.0,Mar 23 2007 ,33,HIPS,GOOD,BF-5930G33F-PI,1.0,1.0,DL72759405,DL59292701,1.0,DL62190002,DL52131108,0.0,DL62604705,DL55370006,0.0,DL41139201,D894336,1.0,DL52131102,DL54783601,1.0,D912300,D688717,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.5,1.5,1.0,1.5,1.5
DN27456501,ALWAYS LORD BRIAR ERICA ABOREA,BOUVIER DES FLANDRES,,BRINDLE,M,Jan 26 2010 ,DN03466306,DN15635706,1520112,82972.0,Apr 30 2012 ,27,HIPS,GOOD,BF-6701G27M-VPI,1.0,1.0,DL84303903,DL74519807,1.0,DL80627010,DN08069101,1.0,DL47482101,DL70623607,2.0,DL65544601,DL55161106,1.0,D994708,DL59292701,1.0,DL90641202,DL73931702,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,2.0,1.5,1.5,1.5,1.0,1.5
DN09858804,ALWAYS OUR HYACINTH BOOKAY,BOUVIER DES FLANDRES,,BLACK,F,Jan 14 2005 ,DL90641202,DL73931702,1261165,,Mar 23 2007 ,26,HIPS,GOOD,BF-5936G26F-PI,1.0,1.0,DL72759405,DL59292701,1.0,DL62190002,DL52131108,0.0,DL62604705,DL55370006,0.0,DL41139201,D894336,1.0,DL52131102,DL54783601,1.0,D912300,D688717,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.5,1.5,1.0,1.5,1.5
DN34042901,ALWAYS OUR NIKEANTHA,BOUVIER DES FLANDRES,,BRINDLE,F,Apr  5 2012 ,DL91118702,DN15635706,1682610,103780.0,Nov 29 2014 ,31,HIPS,EXCELLENT,BF-7045E31F-VPI,0.0,1.0,DL62604705,DL73931702,1.0,DL80627010,DN08069101,1.0,DL53754204,DL36866901,1.0,DL62190002,DL52131108,1.0,D994708,DL59292701,1.0,DL90641202,DL73931702,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.0,1.5
DN21441007,ALWAYS ROLLING IN CLOVER,BOUVIER DES FLANDRES,,BLACK,F,Mar 24 2008 ,DN00282408,DN09858804,1416920,,Apr  6 2010 ,24,HIPS,FAIR,BF-6414F24F-PI,2.0,1.0,DL77427907,DL68164406,1.0,DL90641202,DL73931702,1.0,DL64911506,DL57548208,1.0,DL51111603,DL49666601,1.0,DL72759405,DL59292701,1.0,DL62190002,DL52131108,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,0.0,1.5
DN08391504,ANNIE EM GEE AT RUNAMOK,BOUVIER DES FLANDRES,,BRINDLE,F,Sep  4 2004 ,DL87537101,DL86053602,1234454,43919.0,Sep 13 2006 ,24,HIPS,FAIR,BF-5832F24F-PI,2.0,1.0,DL72447808,DL62699103,1.0,DL65792402,DL54205201,1.0,DL65792403,DL53833801,1.0,DL56262304,DL53833801,1.0,D622975,DL56231404,2.0,DL35939609,D606992,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.5,2.0,1.5,1.5,2.0,3.0
DN01265001,ARTISAN'S JOHN SINGER SARGENT,BOUVIER DES FLANDRES,,BRINDLE,M,Aug  7 2002 ,DL69396201,DL69174405,1219043,38813.0,Jun 12 2006 ,46,HIPS,GOOD,BF-5778G46M-PI,1.0,1.0,DL28651601,DL54430508,1.0,DL41139203,DL35139106,0.0,D452172,D641728,1.0,D410300,D878592,1.0,D622975,D685800,1.0,D511329,D505079,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,0.5,1.5,2.0,1.5,2.0,1.5
DN13635602,AVALON FRONTIER SLEEPNLADY WEBBER,BOUVIER DES FLANDRES,,BRINDLE,M,Feb 21 2006 ,DL91292602,DL84258301,1290608,45635.0,Feb 23 2008 ,24,HIPS,GOOD,BF-6091G24M-PI,1.0,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D622975,D685800,0.0,DL53754204,DL36866901,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5
DN13635603,AVALONS FRONTIER ACE'S TABOO,BOUVIER DES FLANDRES,,BRINDLE,F,Feb 21 2006 ,DL91292602,DL84258301,1346816,,Nov  6 2008 ,32,HIPS,EXCELLENT,BF-6207E32F-VPI,0.0,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D622975,D685800,0.0,DL53754204,DL36866901,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5
DN13635604,AVALONS FRONTIER FUNNY GIRL,BOUVIER DES FLANDRES,,FAWN,F,Feb 21 2006 ,DL91292602,DL84258301,1298160,51273.0,May 21 2008 ,27,HIPS,GOOD,BF-6129G27F-VPI,1.0,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D622975,D685800,0.0,DL53754204,DL36866901,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5
DN19440901,AVALONS FRONTIER HOTSPUR,BOUVIER DES FLANDRES,,BRINDLE,M,Sep 15 2007 ,DL91292602,DL84258301,1390454,65925.0,Sep 29 2009 ,24,HIPS,GOOD,BF-6333G24M-VPI,1.0,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D622975,D685800,0.0,DL53754204,DL36866901,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5
DN19440906/ERN10000164,AVALONS FRONTIER I BELIEVE,BOUVIER DES FLANDRES,,BLACK BRINDLE,F,Sep 15 2007 ,DL91292602,DL84258301,1398397,76616.0,May 18 2010 ,32,HIPS,GOOD,BF-6426G32F-VPI,1.0,1.0,DL74175102,DL74618102,1.0,DL41139201,DL62604704,1.0,DL40883506,DL54464801,2.0,DL61565302,DL54958503,1.0,D622975,D685800,0.0,DL53754204,DL36866901,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,2.0,2.0,1.5
DL88636206,AVION ABRAKADABRA,BOUVIER DES FLANDRES,,BRINDLE,F,Jul  6 2001 ,DL61565302,DL54958503,1073370,38640.0,Jul 30 2003 ,24,HIPS,GOOD,BF-5301G24F-PI,1.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DN04133605,AVION CONSTANCE PERSNIKITI,BOUVIER DES FLANDRES,,BRINDLE,F,Jul  5 2003 ,DL74618103,DL74410207,1244571,39452.0,Apr 11 2007 ,45,HIPS,GOOD,BF-5947G45F-PI,1.0,2.0,DL61565302,DL54958503,1.0,DL28651601,DL54430508,1.0,D622975,D878396,2.0,DL41139206,DL40692504,0.0,D452172,D641728,1.0,D410300,D878592,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.5,2.0,0.5,2.0,0.5,2.0,1.5
DN38164104,AVION MAGNUS POLAMALU DE LA TERRA,BOUVIER DES FLANDRES,,BRINDLE,M,Nov  6 2013 ,DN21392304,DN30802605,1856871,,Jan  3 2017 ,37,HIPS,GOOD,BF-7324G37M-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DN26799502,DN22162404,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DN12159204,DL91469504,2.0,DN09614007,DN12369907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5
DN38164102,AVION TERRA'S MALIFICENT,BOUVIER DES FLANDRES,,BLACK,F,Nov  6 2013 ,DN21392304,DN30802605,1792771,,Mar 25 2016 ,28,HIPS,GOOD,BF-7222G28F-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DN26799502,DN22162404,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DN12159204,DL91469504,2.0,DN09614007,DN12369907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5
DL74618102,AVION X'S AND O'S,BOUVIER DES FLANDRES,,BRINDLE,F,May 14 1998 ,DL61565302,DL54958503,744614,38357.0,May 18 2000 ,24,HIPS,FAIR,BF-4605F24F-T,2.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL74618111,AVION XAVIER JACKSON,BOUVIER DES FLANDRES,,BLACK,M,May 14 1998 ,DL61565302,DL54958503,784394,0.0,May 26 2000 ,24,HIPS,GOOD,BF-4632G24M-T,1.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL74618110,AVION XUXA,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,May 14 1998 ,DL61565302,DL54958503,793082,38427.0,Aug 11 2000 ,26,HIPS,GOOD,BF-4675G26F-T,1.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL88636210,AVION'S ALEJANDRO,BOUVIER DES FLANDRES,,BRINDLE,M,Jul  6 2001 ,DL61565302,DL54958503,1074333,,Aug  6 2003 ,25,HIPS,EXCELLENT,BF-5303E25M-NOPI,0.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL88636208,AVION'S AMELIA JOYEUSE,BOUVIER DES FLANDRES,,BRINDLE,F,Jul  6 2001 ,DL61565302,DL54958503,1036146,39985.0,Jul  7 2003 ,24,HIPS,MILD UR,,,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DN02694904,AVION'S C.C. RYDER,BOUVIER DES FLANDRES,,GRAY BRINDLE,F,Feb  3 2003 ,DL74175105,DL74618110,1150169,,Jun  3 2005 ,28,HIPS,GOOD,BF-5623G28F-PI,1.0,1.0,DL40883506,DL54464801,1.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.5,1.5,2.0,1.5,1.5,2.0,0.5
DN38164101,AVION'S MACKENZIE MAE DE TERRA,BOUVIER DES FLANDRES,,BRINDLE,F,Nov  6 2013 ,DN21392304,DN30802605,1718612,,Feb 29 2016 ,27,HIPS,GOOD,BF-7215G27F-VPI,1.0,1.0,DN10958707,DN10947703,1.0,DN26799502,DN22162404,1.0,DN04619001,DL78928306,1.0,DL90091102,DL84303901,1.0,DN12159204,DL91469504,2.0,DN09614007,DN12369907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5
DN48299203,AVION'S PAINTED DESERT,BOUVIER DES FLANDRES,,BRINDLE,F,Dec 31 2016 ,DN36936107,DN38164101,1921130,,Nov  4 2019 ,34,HIPS,FAIR,BF-7628F34F-VPI,2.0,1.0,DN17523303,DN21392301,1.0,DN21392304,DN30802605,0.0,DL91292602,DL91316702,1.0,DN10958707,DN10947703,1.0,DN10958707,DN10947703,1.0,DN26799502,DN22162404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.5,1.5,1.5,1.5,1.5,2.0
DL74618103,AVION'S XKE AT SUSANTS,BOUVIER DES FLANDRES,,BLACK BRINDLE,M,May 14 1998 ,DL61565302,DL54958503,734623,38344.0,May 18 2000 ,24,HIPS,FAIR,BF-4603F24M-T,2.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL74618112,AVION'S XKWIZIT SOUND OF JAZ,BOUVIER DES FLANDRES,,BRINDLE,F,May 14 1998 ,DL61565302,DL54958503,813435,38452.0,Jan 26 2001 ,32,HIPS,FAIR,BF-4762F32F-PI,2.0,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,D410300,D309404,2.0,D670688,D094296,0.0,D622975,D685800,1.0,D452172,D855658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.5,1.5,2.0,2.0
DL79669301,AVION'S YAREK,BOUVIER DES FLANDRES,,BLACK,M,Jun 12 1999 ,DL69396201,DL54958503,802199,38433.0,Jun 30 2001 ,24,HIPS,GOOD,BF-4840G24M-PI,1.0,1.0,DL28651601,DL54430508,2.0,DL41139206,DL40692504,0.0,D452172,D641728,1.0,D410300,D878592,0.0,D622975,D685800,1.0,D452172,D855658,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.5,2.0,2.0
DL79669305,AVION'S YEAGER,BOUVIER DES FLANDRES,,BLACK,M,Jun 12 1999 ,DL69396201,DL54958503,834743,38479.0,Jul 16 2001 ,25,HIPS,GOOD,BF-4841G25M-PI,1.0,1.0,DL28651601,DL54430508,2.0,DL41139206,DL40692504,0.0,D452172,D641728,1.0,D410300,D878592,0.0,D622975,D685800,1.0,D452172,D855658,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.5,2.0,2.0
DL79669309,AVION'S YLING DE LA SALSA,BOUVIER DES FLANDRES,,BRINDLE,F,Jun 12 1999 ,DL69396201,DL54958503,830585,38478.0,Aug 22 2001 ,26,HIPS,FAIR,BF-4879F26F-PI,2.0,1.0,DL28651601,DL54430508,2.0,DL41139206,DL40692504,0.0,D452172,D641728,1.0,D410300,D878592,0.0,D622975,D685800,1.0,D452172,D855658,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.5,2.0,2.0
DN24172506,BARBELLS N STRONGMEN DU MATIN,BOUVIER DES FLANDRES,,FAWN,M,Mar 10 2009 ,DN19334801,DN07979802,1412243,73197.0,Mar 19 2011 ,24,HIPS,GOOD,BF-6552G24M-VPI,1.0,1.0,DL88153701,DN03138501,1.0,DL74175102,DL69174404,1.0,D622975,DL73027001,1.0,DL61565302,DL71029001,1.0,DL40883506,DL54464801,2.0,DL41139203,DL35139106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5
DN07979806,BELLA CHANNEL DU MATIN,BOUVIER DES FLANDRES,,BRINDLE,F,Aug  6 2004 ,DL74175102,DL69174404,1143904,38737.0,Aug  8 2006 ,24,HIPS,GOOD,BF-5823G24F-PI,1.0,1.0,DL40883506,DL54464801,2.0,DL41139203,DL35139106,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.5,1.5,1.5,1.5,2.0,1.5
DN07979804,BELLA RENE DU MATIN,BOUVIER DES FLANDRES,,BRINDLE,F,Aug  6 2004 ,DL74175102,DL69174404,1145437,43356.0,Jan  2 2007 ,28,HIPS,GOOD,BF-5880G28F-VPI,1.0,1.0,DL40883506,DL54464801,2.0,DL41139203,DL35139106,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D685800,1.0,D511329,D505079,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.5,1.5,1.5,1.5,2.0,1.5
DL76263201,BETE NOIR WENDY OF CRESTWOOD,BOUVIER DES FLANDRES,,BLACK BRINDLE,F,Sep 25 1998 ,DL56701702,DL52349405,798884,0.0,Sep 28 2000 ,24,HIPS,EXCELLENT,BF-4701E24F-T,0.0,1.0,DL32989101,DL36406109,1.0,D927338,D896086,1.0,D086830,D517711,2.0,D086830,D530829,0.0,D496975,D373640,2.0,D086830,D517711,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,2.0,1.0,1.5,1.5,2.0,1.5
DN07196503,BLACK'N'GOLD THATS SO RAVEN,BOUVIER DES FLANDRES,,BLACK,F,Apr 27 2004 ,DL79054303,DL84796603,1168594,38760.0,Oct 17 2006 ,29,HIPS,FAIR,BF-5848F29F-PI,2.0,1.0,DL64047603,DL60722402,1.0,DL74618103,DL74175101,1.0,DL56496302,DL55019501,1.0,DL41139206,D937929,2.0,DL61565302,DL54958503,2.0,DL40883506,DL54464801,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.5,1.5,3.0,1.5,0.5,2.0,1.5
DN02694901,BLACKNGOLD'S MAC DADDY OF AVION,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Feb  3 2003 ,DL74175105,DL74618110,1224687,,Apr 17 2006 ,38,HIPS,FAIR,BF-5790F38M-PI,2.0,1.0,DL40883506,DL54464801,1.0,DL61565302,DL54958503,1.0,D938582,D504798,1.0,D622975,DL36162702,1.0,D622975,D878396,2.0,DL41139206,DL40692504,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.5,1.5,2.0,1.5,1.5,2.0,0.5
DN08589002,BLACKSTONE'S CELTIC SPIRIT,BOUVIER DES FLANDRES,,BRINDLE,F,Sep 29 2004 ,DL58053309,DL79204205,1254863,,Feb 12 2007 ,28,HIPS,GOOD,BF-5897G28F-VPI,1.0,1.0,DL45502903,DL33632402,1.0,DL64104608,DL54219401,2.0,D088848,D974734,1.0,D197543,D331497,1.0,D462600,DL38041201,2.0,DL42136802,D993033,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,2.5,2.0,1.0,1.5,3.0,1.5
DN24144903,BLACKSTONE'S COBALT BLUE,BOUVIER DES FLANDRES,,BRINDLE,M,Mar 10 2009 ,DN08589003,DN02473701,1391937,,Jun 27 2014 ,63,HIPS,GOOD,BF-6989G63M-VPI,1.0,1.0,DL58053309,DL79204205,1.0,DL79669301,DL81790502,1.0,DL45502903,DL33632402,1.0,DL64104608,DL54219401,1.0,DL69396201,DL54958503,1.0,DL64104608,DL71805801,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.5,1.5,1.5,2.5,2.0,2.0,2.0
DN08589003,BLACKSTONE'S CONFEDERATE SPIRIT,BOUVIER DES FLANDRES,,GRAY BRINDLE,M,Sep 29 2004 ,DL58053309,DL79204205,1254864,50952.0,Feb 12 2007 ,28,HIPS,GOOD,BF-5898G28M-VPI,1.0,1.0,DL45502903,DL33632402,1.0,DL64104608,DL54219401,2.0,D088848,D974734,1.0,D197543,D331497,1.0,D462600,DL38041201,2.0,DL42136802,D993033,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,2.5,2.0,1.0,1.5,3.0,1.5
DN08589004,BLACKSTONE'S SPIRIT KEEPER,BOUVIER DES FLANDRES,,BRINDLE,F,Sep 29 2004 ,DL58053309,DL79204205,1365363,,Mar 23 2009 ,53,HIPS,EXCELLENT,BF-6257E53F-VPI,0.0,1.0,DL45502903,DL33632402,1.0,DL64104608,DL54219401,2.0,D088848,D974734,1.0,D197543,D331497,1.0,D462600,DL38041201,2.0,DL42136802,D993033,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,2.5,2.0,1.0,1.5,3.0,1.5
DN08589005,BLACKSTONE'S SPIRIT OF THE PLAINS,BOUVIER DES FLANDRES,,BRINDLE,M,Sep 29 2004 ,DL58053309,DL79204205,1204355,,Feb 12 2007 ,28,HIPS,GOOD,BF-5896G28M-PI,1.0,1.0,DL45502903,DL33632402,1.0,DL64104608,DL54219401,2.0,D088848,D974734,1.0,D197543,D331497,1.0,D462600,DL38041201,2.0,DL42136802,D993033,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,2.5,2.0,1.0,1.5,3.0,1.5
